,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,ma5,ma_v_5,ma20,ma_v_20,ma60,ma_v_60
468,000001.SZ,20181204,10.4598,10.5093,10.4202,10.4796,10.4796,0.0,0.0,534813.05,565743.744,10.2955,643332.208,10.4113,833259.749,10.3795,1139323.5082
469,000001.SZ,20181205,10.3807,10.4004,10.2916,10.3411,10.4796,-0.13849999999999874,-1.3216,581545.27,608133.29,10.3292,652090.972,10.3935,823057.142,10.3798,1127410.228
470,000001.SZ,20181206,10.252,10.2619,10.1234,10.1432,10.3411,-0.19790000000000063,-1.9137,578866.48,594649.682,10.3391,670807.458,10.3618,812301.666,10.3831,1117400.4498
471,000001.SZ,20181207,10.1926,10.2817,10.1629,10.1728,10.1432,0.029600000000000293,0.2918,340216.15,351101.37,10.3233,619907.624,10.3485,747849.015,10.3882,1111207.7598
472,000001.SZ,20181210,10.1135,10.1629,10.0244,10.064,10.1728,-0.10880000000000045,-1.0695,494818.87,504040.653,10.2401,506051.964,10.3292,726573.2645,10.3909,1105970.8187
473,000001.SZ,20181211,10.1036,10.153,10.064,10.1234,10.064,0.05940000000000012,0.5902,299089.62,305389.21,10.1689,458907.278,10.3139,687902.8645,10.3966,1100339.1575
474,000001.SZ,20181212,10.1926,10.2124,10.0937,10.1333,10.1234,0.00990000000000002,0.0978,366379.03,375402.863,10.1273,415874.03,10.304,667509.8235,10.4021,1094562.6828
475,000001.SZ,20181213,10.1432,10.3708,10.0937,10.2817,10.1333,0.14840000000000053,1.4645,790845.21,819920.689,10.155,458269.776,10.2926,661978.985,10.4105,1098329.617
476,000001.SZ,20181214,10.2322,10.2421,10.0541,10.064,10.2817,-0.21770000000000067,-2.1174,526675.13,539263.012,10.1333,495561.572,10.2728,635333.112,10.414,1090445.4423
477,000001.SZ,20181217,10.0541,10.2223,9.9947,10.1827,10.064,0.11870000000000047,1.1795,571274.87,584679.512,10.157,510852.772,10.2451,595852.501,10.4214,1089637.5203
478,000001.SZ,20181218,10.0937,10.2124,9.9947,10.0145,10.1827,-0.16820000000000057,-1.6518,537744.3,547157.562,10.1352,558583.708,10.2228,571045.8395,10.4285,1089981.8865
479,000001.SZ,20181219,10.0343,10.0739,9.7968,9.8364,10.0145,-0.1781000000000006,-1.7784,598007.01,600090.171,10.0759,604909.304,10.1897,567638.3235,10.4262,1081168.5463
480,000001.SZ,20181220,9.8166,9.8661,9.5296,9.6088,9.8364,-0.22759999999999891,-2.3139,990284.79,964202.861,9.9413,644797.22,10.1481,592139.1705,10.4174,1077147.48
481,000001.SZ,20181221,9.5791,9.5989,9.2327,9.3515,9.6088,-0.25730000000000075,-2.6778,1000616.76,944460.332,9.7988,739585.546,10.1051,607152.101,10.4046,1083485.2867
482,000001.SZ,20181224,9.302,9.3515,9.213,9.3218,9.3515,-0.02970000000000006,-0.3176,509117.67,477186.904,9.6266,727154.106,10.0595,606779.529,10.3839,1064895.2743
483,000001.SZ,20181225,9.1932,9.3317,9.114,9.2426,9.3218,-0.07920000000000016,-0.8496,586615.45,545235.607,9.4722,736928.336,10.018,599437.8825,10.364,1058388.6202
484,000001.SZ,20181226,9.2525,9.3218,9.1734,9.2031,9.2426,-0.03950000000000031,-0.4274,421140.6,393215.14,9.3456,701555.054,9.9695,593607.34,10.3407,1040565.7397
485,000001.SZ,20181227,9.3515,9.3911,9.1833,9.1833,9.2031,-0.01980000000000004,-0.2151,624593.27,586343.755,9.2605,628416.75,9.924,600572.801,10.3167,1036302.9053
486,000001.SZ,20181228,9.213,9.3614,9.213,9.2822,9.1833,0.09890000000000043,1.077,576604.0,541571.004,9.2466,543614.198,9.8755,599667.235,10.2891,1010742.2608
487,000001.SZ,20190102,9.2921,9.3218,9.0645,9.0942,9.2822,-0.18799999999999883,-2.0254,539386.32,498695.109,9.2011,549667.928,9.8062,573431.6925,10.2683,991626.0575
488,000001.SZ,20190103,9.0843,9.2327,9.0546,9.1833,9.0942,0.0890999999999984,0.9797,415537.95,384457.707,9.1892,515452.428,9.7414,567467.9375,10.2472,980816.9523
489,000001.SZ,20190104,9.1437,9.7176,9.1239,9.6484,9.1833,0.4651000000000014,5.0646,1481159.06,1422149.888,9.2783,727456.12,9.7068,612448.627,10.2357,988916.2687
490,000001.SZ,20190107,9.7374,9.7473,9.5296,9.6385,9.6484,-0.00990000000000002,-0.1026,865687.66,841166.43,9.3693,775674.998,9.6815,626789.686,10.2337,970091.9992
491,000001.SZ,20190108,9.6286,9.6385,9.5197,9.5593,9.6385,-0.07920000000000016,-0.8217,402388.11,389247.795,9.4247,740831.82,9.6508,629898.284,10.2231,951518.2963
492,000001.SZ,20190109,9.6385,9.9749,9.5989,9.8364,9.5593,0.277099999999999,2.8987,1233486.36,1229465.116,9.5732,879651.828,9.6395,666831.6585,10.2203,948698.314
493,000001.SZ,20190110,9.7671,10.0937,9.7572,9.9947,9.8364,0.15830000000000055,1.6093,1071817.66,1079711.035,9.7355,1010907.77,9.633,705468.0605,10.2159,943279.9242
494,000001.SZ,20190111,10.0046,10.1135,9.9452,10.0937,9.9947,0.0990000000000002,0.9905,696364.55,708001.802,9.8245,853948.868,9.6311,721967.3365,10.2137,932371.1695
495,000001.SZ,20190114,10.1135,10.1432,9.965,10.0046,10.0937,-0.08910000000000018,-0.8827,500443.59,507862.882,9.8977,780900.054,9.6172,707447.2555,10.2141,924025.9618
496,000001.SZ,20190115,10.0046,10.1728,9.9848,10.1333,10.0046,0.12870000000000026,1.2864,542160.55,553027.309,10.0125,808854.542,9.6207,708221.5265,10.2055,898334.1823
497,000001.SZ,20190116,10.1333,10.3905,10.1234,10.3708,10.1333,0.23749999999999893,2.3438,977699.37,1017495.116,10.1194,757697.144,9.6301,728542.7515,10.1945,870536.7865
498,000001.SZ,20190117,10.4301,10.4598,10.064,10.1432,10.3708,-0.22759999999999891,-2.1946,882811.92,910212.066,10.1491,719895.996,9.6365,745796.1325,10.1847,858541.2198
499,000001.SZ,20190118,10.2322,10.3807,10.1728,10.3213,10.1432,0.1781000000000006,1.7559,738793.26,769973.637,10.1946,728381.738,9.6607,752835.445,10.1747,840364.0302
500,000001.SZ,20190121,10.2322,10.3609,10.2124,10.2322,10.3213,-0.08910000000000018,-0.8633,659355.76,684465.646,10.2402,760164.172,9.6919,736288.9935,10.159,823269.7702
501,000001.SZ,20190122,10.2322,10.3312,10.153,10.1728,10.2322,-0.05940000000000012,-0.5805,424413.57,438991.45,10.2481,736614.776,9.733,707478.834,10.1441,808677.078
502,000001.SZ,20190123,10.1827,10.3609,10.1827,10.2421,10.1728,0.06930000000000014,0.6812,537876.63,559384.396,10.2223,648650.228,9.779,708916.782,10.1376,791114.5422
503,000001.SZ,20190124,10.2916,10.44,10.2619,10.4103,10.2421,0.1681999999999988,1.6422,679240.88,711495.718,10.2757,607936.02,9.8374,713548.0535,10.1313,777404.7592
504,000001.SZ,20190125,10.4499,10.9249,10.44,10.8853,10.4103,0.4750000000000014,4.5628,2108361.85,2299718.224,10.3885,881849.738,9.9215,797909.116,10.1328,793332.7268
505,000001.SZ,20190128,10.9249,11.0239,10.7666,10.826,10.8853,-0.05930000000000035,-0.5448,1035909.8,1141853.833,10.5073,957160.546,10.0036,818474.9425,10.1346,784884.9515
506,000001.SZ,20190129,10.8458,10.9546,10.6577,10.8853,10.826,0.05930000000000035,0.5478,826631.1,904847.854,10.6498,1037604.052,10.0838,830976.2975,10.1331,761780.0887
507,000001.SZ,20190130,10.8359,11.0635,10.7468,10.8359,10.8853,-0.04940000000000033,-0.4538,712001.01,785204.571,10.7686,1072428.928,10.1709,839607.032,10.1336,752114.7027
508,000001.SZ,20190131,10.8655,11.0832,10.826,10.9843,10.8359,0.14839999999999876,1.3695,831622.75,922602.874,10.8834,1102905.302,10.2609,860411.272,10.1379,753712.9862
509,000001.SZ,20190201,11.0832,11.1327,10.8458,11.0832,10.9843,0.09890000000000043,0.9004,1014270.07,1127216.186,10.9229,884086.946,10.3327,837066.8225,10.1443,757524.1972
510,000001.SZ,20190211,10.9645,11.0931,10.8556,11.0931,11.0832,0.00990000000000002,0.0893,801936.63,889951.528,10.9764,837292.312,10.4054,833879.271,10.1496,757656.8743
511,000001.SZ,20190212,11.0832,11.1921,10.915,11.0734,11.0931,-0.019700000000000273,-0.1776,959936.9,1071873.084,11.014,863953.472,10.4811,861756.7105,10.1601,746501.3365
512,000001.SZ,20190213,11.0734,11.2911,11.0041,11.2614,11.0734,0.1880000000000006,1.6978,1137365.74,1280182.096,11.0991,949026.418,10.5523,856950.6795,10.1737,750118.5342
513,000001.SZ,20190214,11.1822,11.2119,11.0734,11.1327,11.2614,-0.12870000000000026,-1.1428,869185.19,977818.097,11.1288,956538.906,10.6092,846819.056,10.1854,746729.9937
514,000001.SZ,20190215,11.1129,11.1129,10.7864,10.8359,11.1327,-0.2967999999999993,-2.666,1100127.46,1213914.428,11.0793,973710.384,10.6464,867007.2015,10.1938,752161.4538
515,000001.SZ,20190218,10.9348,11.2416,10.9249,11.2416,10.8359,0.4056999999999995,3.744,1255522.21,1408279.68,11.109,1064427.5,10.7082,904761.1325,10.206,758062.4577
516,000001.SZ,20190219,11.2416,11.4989,11.1228,11.1525,11.2416,-0.08910000000000018,-0.7926,1270882.04,1445281.382,11.1248,1126616.528,10.7592,941197.207,10.2175,761583.9485
517,000001.SZ,20190220,11.2119,11.4098,11.1327,11.2911,11.1525,0.13860000000000028,1.2428,832629.87,949430.819,11.1308,1065669.354,10.8052,933943.732,10.2268,752779.6615
518,000001.SZ,20190221,11.2614,11.4296,11.1624,11.2416,11.2911,-0.0495000000000001,-0.4384,754246.48,860591.07,11.1525,1042681.612,10.8601,927515.46,10.2398,748119.144
519,000001.SZ,20190222,11.2317,11.4494,11.0338,11.4197,11.2416,0.1781000000000006,1.5843,1184047.79,1343020.336,11.2693,1059465.678,10.915,949778.1865,10.2551,756750.6517
520,000001.SZ,20190225,11.578,12.5082,11.4494,12.4192,11.4197,0.9994999999999994,8.7524,2824935.02,3415946.86,11.5048,1373348.24,11.0244,1058057.1495,10.2881,795495.1045
521,000001.SZ,20190226,12.4192,12.439,12.0233,12.0728,12.4192,-0.34639999999999915,-2.7892,2017544.93,2485673.356,11.6889,1522680.818,11.1194,1137713.7175,10.3191,817448.2175
522,000001.SZ,20190227,12.1124,12.528,12.0233,12.2707,12.0728,0.19789999999999885,1.6392,1979013.88,2454404.411,11.8848,1751957.62,11.2208,1209770.58,10.3531,841822.297
523,000001.SZ,20190228,12.3103,12.4786,12.1421,12.2312,12.2707,-0.03950000000000031,-0.3219,1113099.8,1383110.81,12.0827,1823728.284,11.3118,1231463.526,10.3891,848149.8207
524,000001.SZ,20190301,12.3499,12.6468,12.0728,12.627,12.2312,0.39580000000000126,3.236,1712679.16,2137669.556,12.3242,1929454.558,11.3989,1211679.3915,10.43,867731.9492
525,000001.SZ,20190304,12.5676,13.2405,12.4884,12.8546,12.627,0.22759999999999891,1.8025,2456830.39,3195011.702,12.4113,1855833.632,11.5004,1282725.421,10.476,900591.0548
526,000001.SZ,20190305,12.7754,13.1515,12.7062,12.9239,12.8546,0.06930000000000014,0.5391,1408422.22,1838251.656,12.5815,1734009.09,11.6023,1311814.977,10.5205,914152.8365
527,000001.SZ,20190306,12.9239,13.0129,12.7062,12.9437,12.9239,0.01980000000000004,0.1532,1245760.2,1614670.974,12.7161,1587358.354,11.7077,1338502.9365,10.5616,917180.5537
528,000001.SZ,20190307,12.9239,12.9239,12.4192,12.6072,12.9437,-0.33649999999999913,-2.5997,1782057.31,2274151.007,12.7913,1721149.856,11.7888,1386024.6645,10.597,937967.958
529,000001.SZ,20190308,12.3598,12.5676,12.1223,12.1718,12.6072,-0.43540000000000134,-3.4536,1778162.1,2214572.416,12.7002,1734246.444,11.8433,1424219.266,10.6276,957911.5718
530,000001.SZ,20190311,12.1718,12.3598,11.9244,12.1916,12.1718,0.01980000000000004,0.1627,1157650.77,1416000.379,12.5676,1474410.52,11.8982,1442004.973,10.6617,967557.9767
531,000001.SZ,20190312,12.3598,12.5082,12.1124,12.2312,12.1916,0.03960000000000008,0.3248,1411794.92,1757797.25,12.4291,1475085.06,11.9561,1464597.874,10.696,985417.6228
532,000001.SZ,20190313,12.2114,12.4192,12.0036,12.2411,12.2312,0.00990000000000002,0.0809,1269427.16,1568387.543,12.2886,1479818.452,12.0051,1471200.945,10.7323,998327.761
533,000001.SZ,20190314,12.2015,12.4884,12.1421,12.3004,12.2411,0.05930000000000035,0.4844,1057467.9,1316372.926,12.2272,1334900.57,12.0634,1480615.0805,10.7686,1010967.399
534,000001.SZ,20190315,12.2114,12.5478,12.2114,12.3697,12.3004,0.06930000000000014,0.5634,1045406.03,1311323.009,12.2668,1188349.356,12.1401,1477879.009,10.8058,1022284.5157
535,000001.SZ,20190318,12.3994,12.8051,12.1916,12.7754,12.3697,0.4056999999999995,3.2798,1486454.8,1882483.633,12.3836,1254110.162,12.2168,1489425.6385,10.8474,1033878.0088
536,000001.SZ,20190319,12.7853,12.8051,12.4786,12.6567,12.7754,-0.1186999999999987,-0.9291,957196.46,1221118.294,12.4687,1163190.47,12.292,1473741.3595,10.8906,1041053.3643
537,000001.SZ,20190320,12.5478,12.7457,12.4884,12.6171,12.6567,-0.03960000000000008,-0.3129,929996.38,1185477.058,12.5439,1095304.314,12.3583,1478609.685,10.9312,1047032.0562
538,000001.SZ,20190321,12.6369,12.6666,12.4489,12.5577,12.6171,-0.05940000000000012,-0.4708,860140.8,1092506.482,12.5953,1055838.894,12.4241,1483904.401,10.9736,1052405.3312
539,000001.SZ,20190322,12.5577,12.6072,12.3697,12.4588,12.5577,-0.09890000000000043,-0.7876,713502.06,898629.416,12.6131,989458.1,12.4761,1460377.1145,11.0173,1054330.2487
540,000001.SZ,20190325,12.2707,12.2707,11.9739,11.9838,12.4588,-0.47499999999999964,-3.8126,1179883.26,1445560.16,12.4548,928143.792,12.4543,1378124.5265,11.0569,1057490.2232
541,000001.SZ,20190326,12.1025,12.1619,11.8848,11.9739,11.9838,-0.00990000000000002,-0.0826,935393.27,1136721.266,12.3183,923783.154,12.4494,1324016.9435,11.1006,1056403.165
542,000001.SZ,20190327,12.1124,12.34,12.053,12.2509,11.9739,0.27699999999999925,2.3134,922826.8,1138302.657,12.245,922349.238,12.4484,1271207.5895,11.1494,1063298.3172
543,000001.SZ,20190328,12.1817,12.1817,11.9739,12.0926,12.2509,-0.15830000000000055,-1.2921,732467.44,892530.627,12.152,896814.566,12.4415,1252175.9715,11.1969,1065729.1837
544,000001.SZ,20190329,12.1322,12.6864,12.0827,12.6864,12.0926,0.5938000000000017,4.9104,1669506.47,2108295.393,12.1975,1088015.448,12.4444,1250017.337,11.255,1086535.2815
545,000001.SZ,20190401,12.6963,13.4088,12.6963,13.0426,12.6864,0.3561999999999994,2.8077,1951401.19,2588268.668,12.4093,1242319.034,12.4538,1224745.877,11.3193,1108648.7468
546,000001.SZ,20190402,13.1416,13.3395,13.0921,13.2207,13.0426,0.1781000000000006,1.3655,1100384.04,1466040.987,12.6586,1275317.188,12.4687,1209343.968,11.3849,1117378.4142
547,000001.SZ,20190403,13.0723,13.3098,13.0129,13.2999,13.2207,0.07919999999999838,0.5991,792915.79,1056166.231,12.8684,1249334.986,12.4865,1186701.7475,11.455,1121603.9053
548,000001.SZ,20190404,13.29,13.8541,13.29,13.7155,13.2999,0.4156000000000013,3.1248,2034365.0,2796366.353,13.193,1509714.498,12.5419,1199317.132,11.5305,1148584.3562
549,000001.SZ,20190408,13.7551,14.2796,13.577,13.8145,13.7155,0.0990000000000002,0.7218,1743176.2,2464536.241,13.4186,1524448.444,12.624,1197567.837,11.6,1152951.3085
550,000001.SZ,20190409,13.7254,13.8343,13.6067,13.666,13.8145,-0.1485000000000003,-1.075,781332.38,1080549.202,13.5433,1290434.682,12.6977,1178751.9175,11.6671,1151545.3872
551,000001.SZ,20190410,13.6067,13.7353,13.2603,13.5869,13.666,-0.07910000000000039,-0.5788,947135.06,1289475.602,13.6166,1259784.886,12.7655,1155518.9245,11.7342,1160624.503
552,000001.SZ,20190411,13.5869,13.8145,13.3494,13.3989,13.5869,-0.1880000000000006,-1.3837,655356.62,897382.236,13.6364,1232273.052,12.8234,1124815.3975,11.7936,1150989.0073
553,000001.SZ,20190412,13.3494,13.4483,13.0723,13.2801,13.3989,-0.11880000000000024,-0.8866,774324.64,1035139.673,13.5493,980264.98,12.8724,1110658.2345,11.8484,1146030.7903
554,000001.SZ,20190415,13.577,13.9431,13.5176,13.5473,13.2801,0.26720000000000077,2.012,1533890.68,2134708.981,13.4958,938407.876,12.9313,1135082.467,11.9059,1159989.5592
555,000001.SZ,20190416,13.5275,14.428,13.4088,14.428,13.5473,0.8807000000000009,6.5009,2379375.18,3379550.307,13.6482,1258016.436,13.0139,1179728.486,11.9796,1191305.0857
556,000001.SZ,20190417,14.2697,14.4379,14.0817,14.2004,14.428,-0.2276000000000007,-1.5775,1004109.87,1443493.493,13.7709,1269411.398,13.0911,1182074.1565,12.0474,1199004.241
557,000001.SZ,20190418,14.1509,14.2202,13.9629,14.1905,14.2004,-0.00990000000000002,-0.0697,507045.3,721908.8,13.9293,1239749.134,13.1698,1160926.6025,12.1111,1191160.0065
558,000001.SZ,20190419,14.2994,14.6457,14.1509,14.5765,14.1905,0.38599999999999923,2.7201,1246036.09,1814875.936,14.1885,1334091.424,13.2707,1180221.367,12.185,1197213.7427
559,000001.SZ,20190422,14.4478,14.6853,13.9332,14.0025,14.5765,-0.5739999999999998,-3.9378,1322273.9,1899850.004,14.2796,1291768.068,13.3479,1210659.959,12.2463,1206938.42
560,000001.SZ,20190423,13.953,14.052,13.8244,13.9233,14.0025,-0.07920000000000016,-0.5656,940687.34,1326465.625,14.1786,1004030.5,13.4449,1198700.163,12.3079,1211627.2797
561,000001.SZ,20190424,14.2994,14.4478,14.0124,14.2895,13.9233,0.36620000000000097,2.6301,1949723.63,2811131.027,14.1965,1193153.252,13.5606,1249416.681,12.3765,1237049.114
562,000001.SZ,20190425,14.2301,14.4874,13.9827,13.9827,14.2895,-0.30680000000000085,-2.147,1111476.37,1597895.217,14.1549,1314039.466,13.6472,1258849.1595,12.4388,1246609.1097
563,000001.SZ,20190426,13.9332,14.1015,13.5572,13.6463,13.9827,-0.33639999999999937,-2.4058,1009421.24,1407987.365,13.9689,1266716.496,13.7249,1272696.8495,12.4927,1252112.1157
564,000001.SZ,20190429,13.7551,14.1806,13.7155,13.953,13.6463,0.3066999999999993,2.2475,1030695.75,1450714.134,13.959,1208400.866,13.7883,1240756.3135,12.5439,1234151.014
565,000001.SZ,20190430,13.8442,13.9035,13.4483,13.7056,13.953,-0.24739999999999895,-1.7731,1116570.27,1542958.577,13.9154,1243577.452,13.8214,1199014.7675,12.5919,1235495.3552
566,000001.SZ,20190506,12.9634,13.2108,12.5775,12.7358,13.7056,-0.9698000000000011,-7.0759,2108667.84,2742409.411,13.6047,1275366.294,13.7972,1249428.9575,12.6227,1256862.6342
567,000001.SZ,20190507,12.8942,12.9535,12.5874,12.815,12.7358,0.07920000000000016,0.6219,1072658.41,1386247.078,13.3711,1267602.702,13.7729,1263416.0885,12.6557,1262873.5908
568,000001.SZ,20190508,12.5874,12.7754,12.3697,12.4687,12.815,-0.3462999999999994,-2.7023,975450.81,1236655.982,13.1356,1260808.616,13.7106,1210470.379,12.6804,1265270.7252
569,000001.SZ,20190509,12.3895,12.4489,11.9244,12.0332,12.4687,-0.43549999999999933,-3.4927,1557151.61,1904905.488,12.7517,1366099.788,13.6215,1201169.1495,12.6963,1274318.7508
570,000001.SZ,20190510,12.2114,12.6171,11.9739,12.5478,12.0332,0.5145999999999997,4.2765,1192399.08,1489975.624,12.5201,1381265.55,13.5656,1221722.4845,12.7205,1280826.4583
571,000001.SZ,20190513,12.2015,12.4093,12.1025,12.1718,12.5478,-0.3760000000000012,-2.9965,741917.79,916213.719,12.4073,1107915.54,13.4948,1211461.621,12.7388,1277192.8065
572,000001.SZ,20190514,12.0728,12.6171,12.0332,12.3598,12.1718,0.1880000000000006,1.5446,1182598.19,1477008.362,12.3163,1129903.496,13.4429,1237823.6995,12.7571,1277946.6807
573,000001.SZ,20190515,12.4489,12.9733,12.439,12.7853,12.3598,0.42549999999999955,3.4426,1103988.51,1417050.112,12.3796,1155611.036,13.4181,1254306.893,12.7847,1281860.0693
574,000001.SZ,20190516,12.7952,12.8546,12.6468,12.716,12.7853,-0.06930000000000014,-0.542,634901.43,816740.932,12.5161,971161.0,13.3766,1209357.4305,12.816,1274106.3022
575,000001.SZ,20190517,12.7853,12.7952,12.2312,12.3103,12.716,-0.4056999999999995,-3.1905,965000.85,1208569.909,12.4686,925681.354,13.2707,1138638.714,12.8338,1269264.2795
576,000001.SZ,20190520,12.2213,12.4093,12.1223,12.2509,12.3103,-0.05940000000000012,-0.4825,786435.18,971222.474,12.4845,934584.832,13.1732,1127754.9795,12.8521,1261190.1652
577,000001.SZ,20190521,12.2707,12.5973,12.2312,12.4291,12.2509,0.17820000000000036,1.4546,731210.51,919191.24,12.4983,844307.296,13.0852,1138963.24,12.8711,1259499.8425
578,000001.SZ,20190522,12.439,12.439,12.1916,12.2707,12.4291,-0.15840000000000032,-1.2744,506230.72,628437.47,12.3954,724755.738,12.9699,1101972.9715,12.8882,1255366.2465
579,000001.SZ,20190523,12.1124,12.2905,12.0135,12.1619,12.2707,-0.10880000000000045,-0.8867,666855.43,817850.53,12.2846,731146.538,12.8778,1069202.048,12.9006,1246746.3738
580,000001.SZ,20190524,12.2213,12.3202,12.1817,12.2213,12.1619,0.05940000000000012,0.4884,495526.2,613106.248,12.2668,637251.608,12.7927,1046943.991,12.8973,1207922.8935
581,000001.SZ,20190527,12.0827,12.2905,11.8056,12.2411,12.2213,0.01980000000000004,0.162,1048425.98,1275632.724,12.2648,689649.768,12.6903,1001879.1085,12.9001,1191770.911
582,000001.SZ,20190528,12.1817,12.4192,12.1322,12.3598,12.2411,0.11870000000000047,0.9697,880703.12,1094063.186,12.251,719548.29,12.6092,990340.446,12.9016,1173465.7317
583,000001.SZ,20190529,12.2312,12.4588,12.1322,12.2707,12.3598,-0.08910000000000018,-0.7209,666411.5,827828.661,12.251,751584.446,12.5404,973189.959,12.9023,1166020.9267
584,000001.SZ,20190530,12.1916,12.2509,11.9838,12.0926,12.2707,-0.1781000000000006,-1.4514,646284.65,787801.007,12.2371,747470.29,12.4474,953969.404,12.8933,1148247.6848
585,000001.SZ,20190531,12.0332,12.2707,11.9838,12.053,12.0926,-0.0395999999999983,-0.3275,686794.39,839375.709,12.2034,785723.928,12.3647,932480.61,12.88,1118747.0848
586,000001.SZ,20190603,12.0926,12.2015,11.6968,11.776,12.053,-0.277000000000001,-2.2982,1512719.05,1816591.876,12.1104,878582.542,12.3167,902683.1705,12.8609,1120485.3653
587,000001.SZ,20190604,11.7661,11.8155,11.4791,11.7265,11.776,-0.0495000000000001,-0.4203,974655.34,1147709.578,11.9838,897372.986,12.2623,897783.017,12.8406,1115966.951
588,000001.SZ,20190605,11.8452,12.0135,11.7957,11.8452,11.7265,0.11870000000000047,1.0122,748892.31,899331.716,11.8987,913869.148,12.2311,886455.092,12.8279,1098747.5343
589,000001.SZ,20190606,11.8452,11.9442,11.7661,11.7957,11.8452,-0.0495000000000001,-0.4179,433665.26,519425.127,11.8393,871345.27,12.2193,830280.7745,12.8216,1076339.2537
590,000001.SZ,20190610,11.8848,12.34,11.8551,12.2114,11.7957,0.4156999999999993,3.5242,1144668.82,1404223.62,11.871,962920.156,12.2025,827894.2615,12.8219,1076122.8878
591,000001.SZ,20190611,12.2114,12.5874,12.1718,12.5181,12.2114,0.3067000000000011,2.5116,1251087.51,1574105.212,12.0194,910593.848,12.2198,853352.7475,12.8267,1073444.431
592,000001.SZ,20190612,12.4983,12.528,12.3103,12.439,12.5181,-0.07910000000000039,-0.6319,657310.18,825178.004,12.1619,847124.816,12.2237,827088.347,12.83,1063242.4813
593,000001.SZ,20190613,12.4093,12.5478,12.3004,12.4588,12.439,0.01980000000000004,0.1592,530000.26,666277.695,12.2846,803346.406,12.2074,798388.9345,12.8327,1054451.354
594,000001.SZ,20190614,12.4588,12.5577,12.3202,12.3598,12.4588,-0.0990000000000002,-0.7946,483191.73,606815.214,12.3974,813251.7,12.1896,790803.4495,12.8325,1045081.1157
595,000001.SZ,20190617,12.3499,12.6567,12.3499,12.5379,12.3598,0.1781000000000006,1.441,619815.88,786223.58,12.4627,708281.112,12.201,773544.201,12.8285,1030637.1337
596,000001.SZ,20190618,12.5379,12.716,12.4588,12.6666,12.5379,0.12870000000000026,1.0265,483555.12,616237.571,12.4924,554774.634,12.2218,758400.198,12.8287,1022743.1113
597,000001.SZ,20190619,13.1515,13.2504,12.8744,12.9338,12.6666,0.267199999999999,2.1095,1143226.39,1504997.837,12.5914,651957.876,12.247,779000.992,12.834,1026296.9448
598,000001.SZ,20190620,13.0327,13.8046,12.9832,13.6561,12.9338,0.7223000000000006,5.5846,1529191.47,2083209.238,12.8308,851796.118,12.3163,830149.0295,12.8523,1037447.7893
599,000001.SZ,20190621,13.6166,13.7254,13.4384,13.4978,13.6561,-0.15830000000000055,-1.1592,1011129.15,1384099.587,13.0584,957383.602,12.3831,847362.7155,12.8696,1042408.2408
600,000001.SZ,20190624,13.5473,13.6858,13.4681,13.5473,13.4978,0.0495000000000001,0.3667,659572.85,904433.349,13.2603,965334.996,12.4494,855565.048,12.8957,1033736.4007
601,000001.SZ,20190625,13.577,13.577,12.9338,13.29,13.5473,-0.25730000000000075,-1.8993,1469227.07,1954855.785,13.385,1162469.386,12.5018,876605.1025,12.9176,1042633.6307
602,000001.SZ,20190626,13.27,13.5,13.19,13.37,13.29,0.08000000000000007,0.602,546504.76,731207.282,13.4722,1043125.06,12.5523,859895.1845,12.9362,1036361.5967
603,000001.SZ,20190627,13.5,13.85,13.45,13.71,13.37,0.34000000000000163,2.543,925074.94,1270042.461,13.483,922301.754,12.6243,872828.3565,12.9632,1039571.7217
604,000001.SZ,20190628,13.73,13.79,13.58,13.78,13.71,0.06999999999999851,0.5106,498093.69,682679.97,13.5395,819694.662,12.7087,865418.8085,12.9814,1020048.1753
605,000001.SZ,20190701,14.01,14.18,13.87,13.93,13.78,0.15000000000000036,1.0885,960636.0,1347792.874,13.616,879907.292,12.8025,879110.889,12.9962,1003535.4222
606,000001.SZ,20190702,13.88,14.24,13.86,14.18,13.93,0.25,1.7947,1052744.86,1481211.353,13.794,796610.85,12.9227,856112.1795,13.0122,1002741.4358
607,000001.SZ,20190703,14.18,14.21,13.87,14.01,14.18,-0.16999999999999993,-1.1989,769078.49,1076744.4,13.922,841125.596,13.0369,845833.337,13.024,1002344.1475
608,000001.SZ,20190704,14.01,14.28,13.88,13.99,14.01,-0.019999999999999574,-0.1428,621292.52,873624.287,13.978,780369.112,13.1441,839453.3475,13.0286,978792.9395
609,000001.SZ,20190705,13.95,13.98,13.69,13.92,13.99,-0.07000000000000028,-0.5004,749196.09,1037357.175,14.006,830589.592,13.2503,855229.889,13.0304,962226.6043
610,000001.SZ,20190708,13.82,13.88,13.45,13.59,13.92,-0.33000000000000007,-2.3707,778413.9,1061095.712,13.938,794145.172,13.3193,836917.143,13.0291,962177.963
611,000001.SZ,20190709,13.63,13.71,13.44,13.59,13.59,0.0,0.0,494296.11,670391.72,13.82,682455.422,13.3729,799077.573,13.0292,954630.6472
612,000001.SZ,20190710,13.61,13.7,13.49,13.56,13.59,-0.02999999999999936,-0.2208,358220.79,487071.876,13.73,600283.882,13.4289,784123.1035,13.0318,949678.3833
613,000001.SZ,20190711,13.68,13.78,13.53,13.54,13.56,-0.02000000000000135,-0.1475,484183.14,660588.299,13.64,572862.006,13.483,781832.2475,13.0362,944842.6917
